epoch,train/box_loss,train/obj_loss,train/da_seg_loss,train/ll_seg_loss,train/total_loss,val/box_loss,val/obj_loss,val/da_seg_loss,val/ll_seg_loss,val/total_loss,metrics/P,metrics/R,metrics/mAP50,metrics/mAP75,metrics/mAP50-95,metrics/da_acc,metrics/da_iou,metrics/da_miou,metrics/ll_acc,metrics/ll_iou,metrics/ll_miou,lr,fitness
65,0.007211824485675041,0.0005371175710246973,0.057427024922377085,0.08495264635976268,0.1501286119377057,0.009113363212872046,0.7195948431775979,0.1247534237300176,0.11546074362577861,0.9689223420434665,0.9728912101578235,0.9587378640776699,0.9905522564522093,0.9890135280242355,0.9383625926561345,0.9963354562464019,0.9888291706990253,0.9916959050247556,0.9838667701513951,0.5808053595784919,0.7875440327524101,4.954673867864556e-05,0.943581559035742
66,0.007248587237738569,0.0005384845143772774,0.057417110631657386,0.08496013538998798,0.15016431697292032,0.008603127351696627,0.7188274545620142,0.12475526247926326,0.115466179635009,0.9676519968966746,0.9750740857714993,0.9538834951456311,0.9899957543227882,0.9793437601265066,0.9461807411579013,0.9963969847438113,0.9890150307577571,0.991834561014855,0.9838005342286851,0.5721628849789486,0.7831197274254116,4.953251323898973e-05,0.95056224247439
67,0.0072376457150118345,0.0005173358164843499,0.05737096578886472,0.08491372743167871,0.15003967470455665,0.00895642599293605,0.7188265698684931,0.1247593045929553,0.11546235546045044,0.9680046334167837,0.9753533627081532,0.9611650485436893,0.9908643826879007,0.9806491356398038,0.937291045765696,0.9961524224597007,0.9882848758318946,0.991287176466277,0.9835997390259255,0.5771948893629955,0.7856971200439368,4.951807034732312e-05,0.9426483794579165
68,0.0070719000558161355,0.0005128519725382634,0.05736673028821154,0.08494073858996129,0.1498922206113993,0.009006878588483744,0.718782098404484,0.12475280417370672,0.11546357010775897,0.9680053344662325,0.982392093100032,0.947935181124704,0.9903059968383481,0.9784228475827376,0.9388101815205626,0.9963583270365574,0.9888982368520237,0.9917474172018027,0.9836439674852065,0.5764166364201199,0.7852980612376623,4.9503410146191244e-05,0.9439597630523411
69,0.007061860061062433,0.000517272982997289,0.057377014849624486,0.0849355781750049,0.14989172655683725,0.007879031451872595,0.7178952117287434,0.12474576804613202,0.11546576693847081,0.9659857471989844,0.9752471097064009,0.9562942780384832,0.9900244661701335,0.9788022412514459,0.9521784515118725,0.9964138511082328,0.9890620203989928,0.9918709184899386,0.9842607190830546,0.5722219230136101,0.7831489331660199,4.948853278028436e-05,0.9559630529776986
70,0.007143753692893786,0.0004949513776469105,0.05736497285838572,0.08496146825253191,0.14996514604499303,0.008806482096410167,0.7183951169345045,0.12474530336924786,0.11546427979486285,0.9674111654103729,0.9704404865763333,0.9562154546412792,0.9898139856815614,0.9791613989344355,0.9368131216941894,0.996399368523316,0.9890193124365897,0.9918387296191755,0.983934697190508,0.575089573781052,0.7846176126421857,4.9473438396436055e-05,0.9421132080929266
71,0.007043414430914769,0.000518244947137919,0.05739506839779374,0.08497109529055616,0.1499278230370635,0.008586871716642628,0.7184337323440789,0.12475953239542215,0.11546238274385892,0.9672424960012881,0.9752309402797972,0.9587378640776699,0.9903277943502993,0.9886139075971943,0.9451001618877244,0.9962038536269431,0.9884252631549627,0.9913971531769338,0.9839103758156654,0.577280493001097,0.7857395928998557,4.9458127143621816e-05,0.9496229251339819
72,0.007006872663843816,0.0004910736251139887,0.05734508471090559,0.08493747547693511,0.14978050614268051,0.009073869422309758,0.7182058735585582,0.12474928692060432,0.115462765001108,0.9674917684935536,0.9775244345078423,0.9538834951456311,0.9904017937450318,0.9888397458266971,0.9356491278021419,0.9963602160693725,0.9889009652928421,0.9917505377639947,0.9841698663926483,0.5768692848082819,0.785528443195682,4.9442599172957525e-05,0.9411243943964309
73,0.007100841220796419,0.0005045210388657963,0.057329049671715406,0.08493037706656005,0.1498647892722194,0.00849268571082792,0.7179825078143975,0.1247434319609805,0.11545998447724266,0.9666785888103624,0.9824891262951664,0.9532817464315393,0.990577794850765,0.9887025857494536,0.9486959018775073,0.9964113323978127,0.9890658329835906,0.9918698024758721,0.9836279735476668,0.5802667444536973,0.7872693804877021,4.942685463769799e-05,0.9528840911748331
74,0.006998149094803962,0.0005108901586171257,0.057348323435826624,0.08491304630674229,0.14977040886878967,0.008882811433910707,0.7178040875054394,0.12474067667450929,0.11546425044613799,0.9668917958600534,0.9776890572786826,0.9587378640776699,0.990759720175133,0.9888916565263178,0.9397034181417266,0.9964080715673574,0.9890503977944276,0.9918602738550055,0.9841294602943309,0.5739704692542977,0.7840442972867671,4.94108936932354e-05,0.9448090483450673
75,0.007039188551161574,0.0004918267772837006,0.05734350348924108,0.08494017108637897,0.14981468747625698,0.00937016464885652,0.7189855597303323,0.12474095883147086,0.1154619196690426,0.9685585804553847,0.9732988108053383,0.9733009708737864,0.9913697772081024,0.980500664126502,0.9295623166331938,0.9963881242803685,0.9889862599072944,0.9918137304703925,0.9840814345285226,0.5777271351631094,0.7859679092926418,4.9394716497097853e-05,0.9357430626906846
76,0.006936016555277177,0.0004981614545064888,0.05731902862151052,0.08492530674379262,0.14967851502907709,0.00909708958833329,0.7181382664497653,0.12475145696976024,0.1154628947396507,0.9674496835995214,0.9683677919335923,0.9659553059614719,0.9910745618703017,0.9806481182065121,0.9328095708381685,0.9961279999640182,0.988214503325661,0.9912335440920224,0.984318401734896,0.5752236758993913,0.7846855622794376,4.9378323208947725e-05,0.9386360699413819
77,0.007006115746621643,0.0005040093698572617,0.05731812754520481,0.0849299208101831,0.1497581737801201,0.008082373624020908,0.7182755184667716,0.12474034745921743,0.11546292711879305,0.966561152218537,0.9732349234525626,0.9708333960704583,0.9915369444085962,0.9808737284252106,0.9504262881078382,0.9963248416810592,0.9888014111945875,0.9916737034539264,0.9841216068271024,0.5755507578049424,0.7848533334882217,4.9361713990580164e-05,0.954537353737914
78,0.006862330909220051,0.0005005067422831614,0.057322744531026155,0.08496592290834597,0.1496515043967746,0.007405712335838555,0.7177949958761739,0.12473774172481478,0.11546317491815498,0.9654016192095267,0.9707981692407339,0.9682846882597232,0.9913621864722578,0.9892318924514364,0.9618865081508641,0.9963528398459989,0.9888829855869129,0.9917356883267059,0.9844676115538896,0.5747349359174978,0.784435081890596,4.934488900592145e-05,0.9648340759830034
79,0.006989117363573972,0.0004923825411830542,0.057352757033134374,0.08493483955416964,0.14976909648569137,0.009623392808004982,0.7181854362685447,0.12477697833523231,0.11546344698980991,0.9680492340591905,0.980098255436663,0.9563106796116505,0.9909079245327449,0.9800711921637051,0.930045766753163,0.995381157347438,0.9858660243924637,0.9895492801211675,0.9844192098023291,0.5742549767992744,0.7841890576020281,4.9327848421027386e-05,0.9361319825311212
80,0.006948982242475517,0.000488572442431215,0.05730447105561513,0.08494705104129148,0.14968907524267008,0.008324879111403628,0.7173417074569147,0.12473106496229074,0.11546230326778222,0.9658599304411696,0.9705740778817126,0.9684466019417476,0.9913047004833102,0.9804593706399336,0.9478876083260281,0.9964052380181345,0.9890396687007308,0.9918528397922367,0.9844571850300889,0.5764386467335353,0.7853070314877493,4.9310592404081655e-05,0.9522293175417564
81,0.006912640524651721,0.0004725454527633796,0.05729523592585109,0.08491873713644521,0.14959915839328666,0.008225460071020176,0.7173911823015757,0.12473500021998746,0.11546365520072416,0.9658152825474121,0.9685157001343365,0.9706417983678429,0.9908754422081224,0.9886363638775646,0.9471915408242916,0.9963107414004031,0.9887582131553917,0.9916416211831601,0.9844122980551061,0.5741255516972319,0.7841233518540799,4.9293121125394203e-05,0.9515599309626747
82,0.0067832529946312385,0.0004824133804116223,0.05729495778371015,0.08491371295516201,0.1494743357668269,0.008148752593005877,0.7173197181978374,0.12473628824393367,0.11546257743370657,0.9656673147888382,0.9732324155675893,0.9707401472406166,0.9912472587776433,0.9894700210629458,0.9531924617037812,0.9963774647380541,0.9889545955265625,0.9917898720903746,0.984603010170341,0.5751406787857826,0.7846422107476846,4.927543475739947e-05,0.9569979414111675
83,0.006732981208074897,0.0004753279535418348,0.05731122074117932,0.0848878245279579,0.14940735450680392,0.007881380934171725,0.716957650456404,0.12474198519720314,0.11546565667566858,0.965046643901983,0.977520267409376,0.9587378640776699,0.9903644345954735,0.9883824783536742,0.9543252415367682,0.9961915524251582,0.9883746014204187,0.991366865156792,0.9847014905219972,0.5702408772194799,0.7821326354515051,4.925753347465479e-05,0.9579291608426388
84,0.006886741043372479,0.00048781848729737666,0.05728059175178177,0.08493349518279492,0.14958864635754127,0.00794626485498458,0.7171703354435264,0.1247617402379377,0.11546283995086047,0.9653411609521184,0.9734158503081966,0.9776233268746817,0.9915770107988604,0.9802644176559344,0.9550992494200706,0.9957196090601612,0.9869287576195097,0.9903054193639202,0.9846113356347543,0.5747572019858423,0.7844462659029781,4.923941745383858e-05,0.9587470255579497
85,0.006658787390728688,0.00047909708452348256,0.05727159148902473,0.08494917049502153,0.14935864523593625,0.00882813785977932,0.7179484957363939,0.12472940722740994,0.1154637310769737,0.9669697479262871,0.970932278107725,0.9728868757479887,0.9914146751554613,0.9803002400190509,0.9413795790732571,0.9963687616940126,0.9889383252308025,0.9917743261700648,0.9844607564793747,0.5734134393829262,0.7837582690803019,4.922108687374866e-05,0.9463830886814775
86,0.006777911170776645,0.0004779675789177418,0.057274877619712464,0.08492838987511211,0.14945914507529895,0.008351475451276711,0.7170941830175528,0.1247234789973096,0.11545987643417299,0.9656289890022476,0.9708710895109903,0.9707814176931671,0.9915049821093239,0.9805442954777639,0.945788957982527,0.9966017199194013,0.989636894604613,0.9922969631135778,0.9844322112759625,0.5788194486399679,0.7865261401872555,4.920254191530046e-05,0.9503605603952067
87,0.006688432659509888,0.00046072119258228387,0.057259031199883924,0.08493950524381869,0.14934768855880579,0.0076226644936003216,0.7169956650017458,0.12472434581252577,0.11546258845516129,0.9648052475613016,0.966345185043019,0.9756991584304449,0.9912851692696796,0.9802965261556791,0.958142142382661,0.9964896597941855,0.9893033352490233,0.9920464957226943,0.9847939449416757,0.5743233667883715,0.7842233011360494,4.918378276152522e-05,0.961456445071363
88,0.006761769661631608,0.00047770310753058893,0.057257834628919244,0.08492526819765413,0.149422576544816,0.008260777799576678,0.7172856428709672,0.12474803553189638,0.11546080720663997,0.9657552504786555,0.9754662659788036,0.9757281553398058,0.9915377707851021,0.9808701521768208,0.9451467511410762,0.9959165407311458,0.9875307444795915,0.9907481707789645,0.9849586786953837,0.5766026575308734,0.7853899524440342,4.916480959756823e-05,0.9497858531054788
89,0.006714972986458495,0.0004712474481275045,0.05724046311770696,0.08489907042176457,0.14932575242815857,0.007444040234842448,0.7167912671973669,0.12473656580701394,0.11546117907940107,0.9644330384817765,0.9732346213870506,0.9708221645922117,0.9910658541287029,0.9804887906657895,0.960618799441967,0.9961124154432928,0.9881255003995233,0.991186323040321,0.9847099078800927,0.5765044076625447,0.7853400020414518,4.914562261068693e-05,0.9636635049106407
90,0.0066363480918765665,0.0004577707810028229,0.0572405487800818,0.0848909201476858,0.1492255878263187,0.007804430086995653,0.7169783553681843,0.12473036422167418,0.11546441344206507,0.9649775503830589,0.968421206710361,0.9733009708737864,0.9910295241470347,0.9805135639259326,0.9529787083552469,0.996394286125504,0.9890025674446665,0.9918269256246386,0.985350027836181,0.571411839722127,0.7827308282402057,4.912622199024917e-05,0.9567837899344257
91,0.006569266066032369,0.0004637698205718722,0.057241309009531,0.0849236421422174,0.14919798624330233,0.007698367911299278,0.7174116176150624,0.12474803634258132,0.11546384559587185,0.9653218719008055,0.9732986582976862,0.9732145646213155,0.9911376126626342,0.9806042539541082,0.9552240764891943,0.9958084385794471,0.9871939112178154,0.9905047019813156,0.985011988488402,0.5722251279107528,0.7831482004595378,4.910660792773122e-05,0.9588154301065384
92,0.006570585119909573,0.0004536806303679633,0.05725530228080527,0.0849251470195583,0.14920471415618541,0.007864826173362337,0.7171463728198118,0.12473452766787821,0.11546561805232201,0.965211334623821,0.9753683824156769,0.970873786407767,0.9909625487023261,0.9798711257750525,0.9532447419781127,0.99621219685521,0.9884399526069053,0.9914129725227085,0.9851939063791826,0.570196177989434,0.7821077991266513,4.9086780616715965e-05,0.9570165226505342
93,0.0067103769618612535,0.00047096102561203327,0.05724145921786832,0.08488323048259001,0.14930602753718283,0.008012035452022455,0.7167367391635717,0.12474807197411443,0.11546065455659683,0.9649574833830403,0.9685940539946151,0.9731419977795528,0.9909368396072997,0.9796654351769106,0.9506536240991782,0.9958264743451353,0.9872467058369312,0.9905439452903656,0.9852796916982144,0.5762097205478157,0.7851883331974017,4.9066740252890955e-05,0.9546819456499904
94,0.006597902527744904,0.0004621645599758068,0.05724884828292026,0.08490960407094943,0.1492185189625142,0.008839559385195917,0.7164448405053332,0.12476129026919448,0.1154636833141196,0.9655093646420099,0.9687498117215635,0.9805825242718447,0.9917596867898677,0.9806044909939649,0.9433366688155728,0.9954995142487045,0.9862504368657538,0.9898138819675544,0.9855281028817734,0.5715596176114339,0.7828058506429549,4.90464870340465e-05,0.9481789706130023
95,0.006733031680546892,0.0004795886236460096,0.057241831939918386,0.08492080121749887,0.14937525308193939,0.008147192205172129,0.7164492117926248,0.12474107680543099,0.11546013550591593,0.9647976150784467,0.9664088165057848,0.9830097087378641,0.9917809719777209,0.9900641355758124,0.9486691992049888,0.9958957838586644,0.9874665319193907,0.9907003703110357,0.9851825112572254,0.5772051280446509,0.7856980223698744,4.902602116007369e-05,0.952980376482262
96,0.00640777065037446,0.00044646103417626305,0.05723689718490438,0.08493549898363302,0.14902662752205845,0.007902160228225236,0.7168268731468084,0.12472493884785806,0.11546016109074644,0.9649140902751469,0.9755898605939444,0.9733009708737864,0.9916414555755011,0.9894827602428498,0.9534854004776193,0.9963270230641913,0.9888066274228768,0.9916779000628139,0.9851742553843683,0.5763449010905226,0.7852574570834125,4.900534283296243e-05,0.9573010059874075
97,0.006480954422234253,0.0004455181236325768,0.057238105337082415,0.08491083891299876,0.14907541708933875,0.007697600305389243,0.7165295971489939,0.12472515773279061,0.1154627072012023,0.964415032320072,0.9803751488979443,0.9700169069772595,0.9912677271552179,0.9887717648996445,0.9556075006476672,0.9963740689766843,0.9889527728429417,0.9917855149492341,0.9853517276190411,0.5732367614551679,0.7836651648840092,4.898445225679947e-05,0.9591735232984223
98,0.006565859620435252,0.00046766848452968316,0.05723287203768992,0.08492445053986317,0.14919085005404417,0.008667513008562396,0.7158807665572885,0.12475544283735937,0.11545961342481752,0.9647633118332977,0.9756070567342389,0.9707639183894459,0.9912558252516438,0.990301262206343,0.9441528785988822,0.9956675707037997,0.9867587832595736,0.990191377635445,0.9850642896257372,0.5776894978609594,0.7859459982475456,4.8963349637766356e-05,0.9488631732641584
99,0.006502673601239458,0.0004749463307502356,0.05720931220162718,0.08489810859234376,0.1490850410004354,0.0070410407577771615,0.715274315473329,0.12472480659040144,0.11546174068139008,0.9625018680651571,0.9685189609850344,0.9707453930861673,0.9896579576661813,0.98838948023448,0.9628334994726103,0.9963196018638457,0.9887881890433755,0.9916628840038761,0.9852435489303252,0.5738878389142208,0.7839994550857657,4.894203518413743e-05,0.9655159452919674
100,0.006469944446815728,0.00044266655191856346,0.05720051603845364,0.08490825932801079,0.14902138617372265,0.006973586369672587,0.715586724157778,0.12471662067996406,0.1154619610043233,0.9627388687949107,0.9733646150643975,0.9756905209394567,0.9905885805313981,0.9888189284861256,0.9627802635666416,0.9964553198762234,0.9891996355009357,0.9919691316772459,0.9854980627016019,0.5735449944559385,0.7838225287634123,4.892050910627773e-05,0.9655610952631173
101,0.006438098577637743,0.00045709820029957935,0.05723268714361858,0.08488750489129458,0.14901538818611382,0.007405533948092881,0.7154840127421165,0.12474642203725064,0.11545997046397449,0.9630959166763978,0.9779803881746589,0.970873786407767,0.9907381625247065,0.9879990306881672,0.9610084599572218,0.9957399161629243,0.98699723910194,0.9903542442337582,0.9851593049969714,0.5767833592582046,0.7854819989749856,4.889877161664096e-05,0.9639814302139703
102,0.0064452580188840165,0.0004431916007028961,0.0572010028933614,0.08489905181944062,0.14898850425228555,0.008804707771138206,0.7158926442991267,0.1247126399080988,0.11545965932502648,0.9648696144010119,0.9755759982082265,0.970873786407767,0.9912347301567696,0.9887560939511462,0.9433256346832746,0.9965067510434655,0.9893539124712958,0.9920845257145594,0.985443884676022,0.5778822961929199,0.7860433282130215,4.8876822929767364e-05,0.9481165442306241
103,0.006425193841593254,0.000435229172553732,0.05722494629921073,0.08487652023105732,0.1489618894658558,0.007226875532476395,0.7156669023741095,0.12471399066361738,0.11546152363014962,0.9630692746355126,0.9685928947681341,0.9731049912705586,0.9906955525161697,0.9878132549751628,0.9625915861948245,0.9965168933506044,0.9893834574785924,0.9921069514474973,0.9853898857321308,0.5740804736728807,0.7840972726734701,4.885466326228163e-05,0.9654019828269591
104,0.006408353969840808,0.00043428961940379966,0.05727392977460678,0.08493079400471763,0.14904736584641154,0.007477972834839106,0.7153497112847362,0.12470095419358714,0.11546036242048975,0.9629889819288501,0.9781020636526403,0.975722423437542,0.9910555513822161,0.9898587210472006,0.961282097305638,0.9966978581966033,0.989927240577972,0.9925134198320532,0.9857871505975324,0.5760568815904213,0.7851079442706368,4.883229283289072e-05,0.9642594427132958
105,0.0063550916576632565,0.0004104362314306394,0.057184985534823624,0.08490367194666609,0.14885418495365993,0.007117195734705948,0.7152896924587113,0.12473017035216248,0.11545877931687808,0.962595804058826,0.973271211801804,0.9757281553398058,0.9911062569181504,0.9899514666256827,0.9646833478346547,0.9960028740284976,0.9877963475655702,0.9909424650756159,0.9853867072237631,0.5789539369685495,0.7865922626239514,4.8809711862381745e-05,0.9673256387430043
106,0.0063994606727145525,0.00041762034529385785,0.05716710794388939,0.0848799646479787,0.1488641540621229,0.007393490946972308,0.7156645973482281,0.12471104868798676,0.11545950363491483,0.9632286200869269,0.9780473466823748,0.9732361286859293,0.9912710432158515,0.9800095115829319,0.9606537075361858,0.9964652148100174,0.9892282115322414,0.9919908396185219,0.9854908361374798,0.577557962360446,0.7858773754417905,4.878692057361977e-05,0.9637154411041524
107,0.00646375776572549,0.00044798251820506234,0.05717934951803845,0.08486002016272107,0.14895111013570597,0.007186946862719834,0.7151783448056238,0.12473177076003712,0.1154632355168539,0.9625602799993722,0.9756864661822552,0.9757281553398058,0.9913986788225269,0.9903615043492324,0.964324953752185,0.9960608943221072,0.9879708684797501,0.9910738742105096,0.9856611306121483,0.5712626295678426,0.7826530736898987,4.876391919154561e-05,0.9670323262592192
108,0.006408053868175169,0.00043710998013383974,0.057205932687755694,0.08489207461128889,0.14894317005582425,0.007797121757670388,0.7152421372171512,0.12471840105989436,0.11546206888332577,0.9632197155235963,0.9803044532516573,0.9733009708737864,0.9909461190965027,0.9887766990349032,0.9560944859034007,0.9963490842688546,0.9888754187753839,0.9917287080611238,0.9855993373662114,0.5727644733242427,0.7834226757153161,4.8740707943173624e-05,0.959579649222711
109,0.006319992804774347,0.0004324569446975702,0.057190401161118495,0.08488558189354721,0.14882843296762574,0.007488464228229821,0.7154738664380008,0.12471519375866559,0.11546034040653334,0.9631378490072457,0.97324587248844,0.9757281553398058,0.9909333216718886,0.989648411942483,0.9612687319536025,0.9964404774755325,0.9891543277665286,0.9919354497041004,0.9858277121014876,0.5753367934755808,0.7847389579664849,4.871728705758946e-05,0.9642351909254311
110,0.006363992650891829,0.00043260708721499385,0.05717075695259583,0.08487607445567846,0.1488434317198442,0.007203163689899939,0.7160204971392536,0.12473550276743933,0.11546069611385079,0.9634198558762901,0.9662033522945772,0.9805825242718447,0.9913466615247444,0.9904140962785125,0.9609824974584237,0.9960174015903858,0.9878369198688479,0.9909760149322799,0.9854741510542544,0.5746884507295209,0.7844081860347093,4.869365676594779e-05,0.9640189138650558
111,0.006313667053385719,0.0004149574145597496,0.05716325863809783,0.08487750546900565,0.14876938854474478,0.0073933351039886476,0.7151312283530755,0.1247259421283717,0.11546121145854342,0.9627116961800373,0.9804392120499144,0.9732561265756362,0.991956615231318,0.9909918016906614,0.9571359056666828,0.9960441404001151,0.987923319493664,0.9910378011255623,0.985492741557459,0.574449680197414,0.7842857498128964,4.866981730147008e-05,0.9606179766231464
112,0.006383013499833145,0.00043221565629379736,0.057151464986677614,0.08491521386593735,0.14888190790779232,0.008088630610797072,0.7149466697416156,0.12471080019375202,0.11545969755268158,0.963205774213366,0.978039599484338,0.9733009708737864,0.9908430215938658,0.9893045028428602,0.9550493141942857,0.9964362046632124,0.9891302644537135,0.9919220337046497,0.9854719090886649,0.576485474023235,0.785328334539746,4.8645768899442196e-05,0.9586286849342438
113,0.006330889469601331,0.0004315701619253877,0.05717356033970655,0.08486811942638048,0.14880413774381648,0.006940391613411781,0.7149562910801389,0.1247079038867061,0.11545961086729957,0.96206417262863,0.9709920413482814,0.9757281553398058,0.9907101248147784,0.9893028599731422,0.9627685457089574,0.9965432273675877,0.9894627359706107,0.9921661635848437,0.9854176341948346,0.5763977236200464,0.7852832992286894,4.862151179721217e-05,0.9655627036195396
114,0.006238216958515381,0.00042880944386510656,0.057167396354706176,0.08488904541464513,0.14872346779843068,0.007215192185164732,0.7153982069578816,0.1247117722049896,0.11545931539194262,0.9627844793191228,0.968507846345891,0.970873786407767,0.9906529920169324,0.9892864137349869,0.9597454831530767,0.9964260173791019,0.9891056277889438,0.9919009850365001,0.9855914938829341,0.576510780951887,0.7853407773166106,4.8597046234187806e-05,0.9628362340394624
115,0.006281258970344624,0.00042415668676399807,0.0571544981836655,0.08488170860981849,0.14874162142758543,0.0077512297204121415,0.7147548968063115,0.1247120198113313,0.11546014377683246,0.9626782561213242,0.9732908416412405,0.9757281553398058,0.9914495616476551,0.9795344023863388,0.9564253563595052,0.996433708441278,0.9891347722491667,0.9919207031184832,0.9856101661141875,0.5759051852526573,0.7850307630543489,4.8572372451834336e-05,0.9599277768883202
116,0.006316174305782414,0.0004094314947724345,0.05713423123399829,0.08489882057156278,0.14875865739244254,0.007439938116567742,0.7152780538766494,0.12470617623990064,0.1154599924007228,0.9628841503296491,0.9710096857113375,0.9755619098494954,0.9911740428934648,0.9896003096559564,0.9591787086598217,0.9965014662492805,0.9893350649178163,0.992071666302055,0.9856805253905782,0.5758361682818112,0.7849953335251002,4.854749069367202e-05,0.962378242083186
117,0.00634385092579639,0.00042615440070937945,0.057143989197639605,0.08486343211364097,0.14877742575240258,0.007000060306929554,0.7151976155493548,0.12471013346329872,0.11546022279931165,0.962368018886586,0.9731032804362164,0.9733009708737864,0.9910614278650298,0.9898960664663912,0.963435743416516,0.9964666315846287,0.9892282031136707,0.991992492495836,0.9863382835409906,0.574407606059521,0.7842618400332843,4.852240120527378e-05,0.9661983118613674
118,0.006274987786545038,0.00042588572399063446,0.05715070116705227,0.08487294192083296,0.1487245162842805,0.00799613186732475,0.7154750234969541,0.12471364133561831,0.11546098592406419,0.9636457652007978,0.9734240354500127,0.9779321335644459,0.9913291908589305,0.9895720543361689,0.9487811375025383,0.9963585519214163,0.988901050315735,0.9917490960117036,0.9858118209161678,0.5734116031968728,0.7837535222500082,4.849710423426272e-05,0.9530359428381776
119,0.006151955220365772,0.00040999120825158504,0.05713972719530985,0.08491981056533329,0.1486214850233009,0.007622362353641137,0.715235501620436,0.12470605849756478,0.1154617431423979,0.9630256458885311,0.9710835913678582,0.9781294160420126,0.9916296787555245,0.9895048205928365,0.9580181012559026,0.996477695919689,0.9892666699793513,0.9920193024129674,0.9859567872207224,0.5720258234172578,0.7830432875434605,4.8471600030309744e-05,0.9613792590058649
120,0.006163129099292458,0.00041421452855662375,0.05714771361934706,0.08488499683477564,0.14861005282154974,0.006696634372898951,0.7145598788088466,0.12470679761060162,0.11546273357741574,0.961426022139238,0.9756854194693569,0.9757281553398058,0.9914210192230547,0.9902994024642163,0.9662175891094084,0.9964783255972941,0.9892664707035367,0.9920198140306867,0.986247776946372,0.5703610440112591,0.7821897429032083,4.844588884513106e-05,0.968737932120773
121,0.006160397356655931,0.00042106203204069116,0.05713624406818281,0.08488163169608524,0.14859933602995207,0.007220715367732272,0.714565594925164,0.12475398144264913,0.1154604551956598,0.9620007162267062,0.9754846305973679,0.9657951015719708,0.9907387973051724,0.9891704408344336,0.9641223967132933,0.9955400834772596,0.9863620726503199,0.9899081324627503,0.9862371051495389,0.5739491525575924,0.7840273102495054,4.841997093248566e-05,0.9667840367724813
122,0.0061513014407973245,0.0004226871502677393,0.057138823493929104,0.08485642030661433,0.1485692313606875,0.0066996375452051515,0.714884408347965,0.12470321125625947,0.11545782531442729,0.9617450499781672,0.9778298872906259,0.9634758271838268,0.9909092102609214,0.9889376601729892,0.9676780724829819,0.9965536170480711,0.9894912282088008,0.9921883756740402,0.9860452337266954,0.578035416277931,0.7861205525395584,4.839384654817289e-05,0.9700011862607759
123,0.006249608483956885,0.0004140969497088943,0.057168791833010366,0.08488122818248414,0.1487137253729173,0.007314427331321596,0.7148698970814442,0.12470004861991023,0.11545803512740938,0.9623423697417264,0.9779933042798679,0.9707925220577441,0.9916504107505065,0.9899075406709449,0.9653352330110317,0.9965680771445019,0.9895365698011059,0.9922215773514096,0.9856770530121619,0.5778519483434624,0.7860274646747744,4.836751595002988e-05,0.9679667507849792
124,0.006108936352433317,0.00039427212579417107,0.05712064417378272,0.08485009167053847,0.1484739443798757,0.0073454306224467235,0.7150440706243169,0.12470747017026565,0.11545729740411816,0.9625542568419264,0.9779545311773443,0.9733009708737864,0.9915265493820304,0.9900856281808911,0.9592657055569477,0.9964263996833623,0.9891071001788521,0.9919018564790918,0.98598571179165,0.5785428641064625,0.7863803079181614,4.8340979397929e-05,0.9624917899394559
125,0.006209497643258287,0.00041433770769309496,0.057145689339063326,0.0848740500547571,0.14864357479804538,0.007662907576313908,0.7150271013487189,0.12469965763814708,0.1154611102097856,0.9628507436248305,0.9710802782729917,0.9780142819746557,0.9916178772136278,0.980719022327523,0.957740699446467,0.9966053405656305,0.9896475545866141,0.9923049066793903,0.9863480926343287,0.5727383044827936,0.7834070464118872,4.83142371537753e-05,0.9611284172231831
126,0.006058264998574332,0.00038713928765660724,0.057150476240586744,0.08486380553056384,0.14845968620764777,0.008005355686103744,0.7154626421360156,0.12472904512147212,0.11545922921806419,0.9636562611772607,0.9689665250075704,0.9852007324264167,0.9921048360852402,0.9901479894455885,0.9524247290882064,0.9959389392630972,0.9875989079411305,0.9907987325076587,0.9858478666831847,0.5753183650384028,0.7847299324874654,4.8287289481503954e-05,0.9563927397879098
127,0.00610415993268008,0.00038603360595789604,0.05717658346103881,0.0848778534796417,0.14854463031563733,0.007469470445356223,0.7154640102880606,0.12470262192691546,0.11545954705481393,0.9630956303888034,0.9781019750290038,0.975718395937813,0.9919091006541295,0.9809609317796,0.958178099661412,0.9965033777705815,0.989344218305834,0.9920770651575115,0.9862321297558184,0.5750452858720753,0.7845887165613648,4.826013664707759e-05,0.9615511997606837
128,0.006121934389820991,0.0004018402408441732,0.057231249471093704,0.08487222933842574,0.14862725300801233,0.006795512737387821,0.7152346540856239,0.12470088235146023,0.1154632500705787,0.9621942901858394,0.9685962567376213,0.9732123169365133,0.9906596724491132,0.9893030462169959,0.9647966457356094,0.996586315306563,0.9895903781873241,0.9922621856003024,0.985882973262887,0.5695502426010378,0.7817757212023976,4.823277891848372e-05,0.9673829484069598
129,0.006107193667036263,0.00039606976559279503,0.057226018468641865,0.0848770966280464,0.14860637987833566,0.0075713852217778035,0.7149944503072629,0.12474211845836491,0.11545778903627643,0.9627657211506305,0.9778342960089916,0.9733009708737864,0.9916094909478094,0.9904745698701978,0.9606927990647998,0.995657608304548,0.9867668256450458,0.9901723609407364,0.9861420540641399,0.5775381175423941,0.7858655186068585,4.820521656573209e-05,0.9637844682531007
